"Participant","Condition","RT","Error","Frequency"
"5","speed",0.411,TRUE,"nw_High"
"5","speed",0.392,TRUE,"nw_High"
"5","speed",0.431,TRUE,"nw_low"
"5","speed",0.563,TRUE,"High"
"5","speed",0.471,TRUE,"High"
"5","speed",0.392,TRUE,"High"
"5","speed",0.416,TRUE,"nw_High"
"5","speed",0.412,TRUE,"nw_High"
"5","speed",0.411,TRUE,"nw_High"
"5","accuracy",1.262,TRUE,"High"
"5","accuracy",0.739,TRUE,"nw_very_low"
"5","accuracy",0.666,TRUE,"nw_low"
"5","accuracy",0.691,TRUE,"very_low"
"5","accuracy",0.593,TRUE,"nw_High"
"5","accuracy",0.568,TRUE,"nw_very_low"
"5","accuracy",0.837,TRUE,"very_low"
"5","accuracy",0.641,TRUE,"nw_very_low"
"5","accuracy",0.685,TRUE,"nw_High"
"5","accuracy",0.544,TRUE,"High"
"5","accuracy",0.514,TRUE,"nw_very_low"
"5","accuracy",0.548,TRUE,"nw_High"
"5","accuracy",0.593,TRUE,"very_low"
"5","accuracy",0.568,TRUE,"very_low"
"5","accuracy",0.617,TRUE,"low"
"5","accuracy",0.549,TRUE,"low"
"5","accuracy",0.602,TRUE,"nw_very_low"
"5","accuracy",0.661,TRUE,"High"
"5","accuracy",0.783,TRUE,"low"
"5","accuracy",0.7,TRUE,"nw_low"
"5","accuracy",0.695,TRUE,"nw_High"
"5","accuracy",0.603,TRUE,"High"
"5","accuracy",0.94,TRUE,"very_low"
"5","accuracy",0.803,TRUE,"High"
"5","accuracy",0.725,TRUE,"very_low"
"5","accuracy",0.617,TRUE,"very_low"
"5","accuracy",0.577,TRUE,"High"
"5","accuracy",0.774,TRUE,"High"
"5","accuracy",0.636,TRUE,"High"
"5","accuracy",0.656,TRUE,"very_low"
"5","accuracy",0.598,TRUE,"High"
"5","accuracy",0.578,TRUE,"low"
"5","accuracy",0.627,TRUE,"High"
"5","accuracy",0.627,TRUE,"very_low"
"5","accuracy",0.71,TRUE,"nw_low"
"5","accuracy",0.661,TRUE,"very_low"
"5","accuracy",0.725,TRUE,"High"
"5","accuracy",0.651,TRUE,"nw_low"
"5","accuracy",0.627,TRUE,"nw_High"
"5","accuracy",0.71,TRUE,"low"
"5","accuracy",0.749,TRUE,"nw_very_low"
"5","accuracy",0.598,TRUE,"nw_very_low"
"5","accuracy",0.632,TRUE,"High"
"5","accuracy",0.661,TRUE,"nw_low"
"5","accuracy",0.583,TRUE,"low"
"5","accuracy",0.75,TRUE,"nw_low"
"5","accuracy",0.686,TRUE,"nw_low"
"5","accuracy",0.607,TRUE,"nw_very_low"
"5","accuracy",0.573,TRUE,"low"
"5","accuracy",0.808,TRUE,"nw_very_low"
"5","accuracy",0.456,TRUE,"High"
"5","accuracy",0.71,TRUE,"nw_low"
"5","accuracy",0.553,TRUE,"low"
"5","accuracy",0.803,TRUE,"low"
"5","accuracy",0.626,TRUE,"low"
"5","accuracy",0.588,TRUE,"very_low"
"5","accuracy",0.636,TRUE,"High"
"5","accuracy",0.637,TRUE,"low"
"5","accuracy",0.896,TRUE,"nw_very_low"
"5","accuracy",0.539,TRUE,"nw_High"
"5","accuracy",0.675,TRUE,"nw_low"
"5","accuracy",0.621,TRUE,"low"
"5","accuracy",0.612,TRUE,"nw_High"
"5","accuracy",0.617,TRUE,"nw_low"
"5","accuracy",0.744,TRUE,"nw_very_low"
"5","accuracy",0.734,TRUE,"nw_High"
"5","accuracy",0.686,TRUE,"nw_low"
"5","accuracy",0.734,TRUE,"nw_High"
"5","accuracy",0.695,TRUE,"nw_High"
"5","accuracy",0.549,TRUE,"nw_High"
"5","accuracy",0.572,TRUE,"low"
"5","accuracy",0.608,TRUE,"very_low"
"5","accuracy",0.73,TRUE,"nw_low"
"5","accuracy",0.764,TRUE,"nw_low"
"5","accuracy",0.544,TRUE,"very_low"
"5","accuracy",0.597,TRUE,"low"
"5","accuracy",0.603,TRUE,"nw_low"
"5","accuracy",0.549,TRUE,"nw_High"
"5","accuracy",0.568,TRUE,"nw_low"
"5","accuracy",0.524,TRUE,"low"
"5","accuracy",0.532,TRUE,"nw_very_low"
"5","accuracy",0.509,TRUE,"nw_very_low"
"5","accuracy",0.466,TRUE,"High"
"5","accuracy",0.602,TRUE,"nw_High"
"5","accuracy",0.597,TRUE,"nw_low"
"5","accuracy",0.597,TRUE,"nw_High"
"5","accuracy",0.583,TRUE,"low"
"5","accuracy",0.602,TRUE,"nw_High"
"5","accuracy",0.627,TRUE,"nw_very_low"
"5","accuracy",0.68,TRUE,"very_low"
"5","accuracy",0.637,TRUE,"very_low"
"5","accuracy",0.661,TRUE,"nw_High"
"5","accuracy",0.666,TRUE,"nw_very_low"
"5","accuracy",0.754,TRUE,"nw_very_low"
"5","accuracy",0.562,TRUE,"High"
"5","accuracy",0.627,TRUE,"very_low"
"6","speed",0.822,TRUE,"very_low"
"6","speed",0.599,TRUE,"nw_High"
"6","speed",0.679,TRUE,"low"
"6","speed",0.429,TRUE,"nw_very_low"
"6","speed",0.546,TRUE,"nw_very_low"
"6","speed",0.492,TRUE,"very_low"
"6","speed",0.397,TRUE,"nw_low"
"6","speed",0.447,TRUE,"nw_low"
"6","speed",0.398,TRUE,"very_low"
"6","speed",0.534,TRUE,"low"
"6","speed",0.429,TRUE,"High"
"6","speed",0.503,TRUE,"nw_low"
"6","speed",0.51,TRUE,"nw_High"
"6","speed",0.466,TRUE,"very_low"
"6","speed",0.478,TRUE,"low"
"6","speed",0.453,TRUE,"nw_low"
"6","speed",0.485,TRUE,"nw_High"
"6","speed",0.753,TRUE,"nw_High"
"6","speed",0.599,TRUE,"very_low"
"6","speed",0.572,TRUE,"very_low"
"6","speed",0.472,TRUE,"nw_low"
"6","speed",0.423,TRUE,"low"
"6","speed",0.435,FALSE,"low"
"6","speed",0.528,TRUE,"very_low"
"6","speed",0.361,TRUE,"High"
"6","speed",0.478,TRUE,"very_low"
"6","speed",0.503,TRUE,"nw_low"
"6","speed",0.56,TRUE,"nw_low"
"6","speed",0.51,TRUE,"High"
"6","speed",0.597,TRUE,"very_low"
"6","speed",0.373,TRUE,"nw_low"
"6","speed",0.554,TRUE,"nw_very_low"
"6","speed",0.479,TRUE,"nw_High"
"6","speed",0.448,TRUE,"High"
"6","speed",0.373,TRUE,"nw_very_low"
"6","speed",0.416,TRUE,"nw_very_low"
"6","speed",0.479,TRUE,"High"
"6","speed",0.628,TRUE,"low"
"6","speed",0.546,TRUE,"nw_High"
"6","speed",0.535,TRUE,"nw_low"
"6","speed",0.603,TRUE,"very_low"
"6","speed",0.652,TRUE,"nw_low"
"6","speed",0.436,TRUE,"low"
"6","speed",0.534,TRUE,"High"
"6","speed",0.547,TRUE,"low"
"6","speed",0.372,FALSE,"very_low"
"6","speed",0.752,TRUE,"nw_very_low"
"6","speed",0.481,TRUE,"High"
"6","speed",0.428,TRUE,"nw_very_low"
"6","speed",0.529,TRUE,"nw_very_low"
"6","speed",0.472,TRUE,"nw_very_low"
"6","speed",0.316,FALSE,"High"
"6","speed",0.79,TRUE,"low"
"6","speed",0.394,TRUE,"nw_High"
"6","speed",0.522,TRUE,"very_low"
"6","speed",0.658,TRUE,"nw_low"
"6","speed",0.603,TRUE,"nw_very_low"
"6","speed",0.529,TRUE,"low"
"6","speed",0.758,TRUE,"very_low"
"6","speed",0.387,FALSE,"low"
"6","speed",0.61,TRUE,"High"
"6","speed",0.751,TRUE,"nw_High"
"6","speed",0.463,TRUE,"nw_High"
"6","speed",0.385,TRUE,"nw_High"
"6","speed",0.615,TRUE,"nw_very_low"
"6","speed",0.491,TRUE,"High"
"6","speed",0.628,TRUE,"low"
"6","speed",0.571,TRUE,"nw_very_low"
"6","speed",0.523,TRUE,"very_low"
"6","speed",0.441,TRUE,"nw_low"
"6","speed",0.429,TRUE,"low"
"6","speed",0.521,TRUE,"nw_High"
"6","speed",0.566,FALSE,"nw_low"
"6","speed",0.683,TRUE,"nw_low"
"6","speed",0.485,TRUE,"nw_High"
"6","speed",0.535,TRUE,"High"
"6","speed",0.385,TRUE,"nw_High"
"6","speed",0.423,FALSE,"low"
"6","speed",0.734,TRUE,"High"
"6","speed",0.484,TRUE,"nw_High"
"6","speed",0.591,TRUE,"low"
"6","speed",0.733,TRUE,"nw_very_low"
"6","speed",0.448,TRUE,"High"
"6","speed",0.497,TRUE,"High"
"6","speed",0.509,TRUE,"nw_High"
"6","speed",0.46,FALSE,"very_low"
"6","speed",0.622,TRUE,"nw_High"
"6","speed",0.491,TRUE,"High"
"6","speed",0.385,FALSE,"very_low"
"6","speed",0.46,TRUE,"nw_low"
"6","speed",0.559,TRUE,"nw_very_low"
"6","speed",0.51,TRUE,"low"
"6","speed",0.547,TRUE,"High"
"6","speed",0.434,TRUE,"nw_low"
"6","speed",0.541,TRUE,"nw_very_low"
"6","speed",0.678,TRUE,"nw_very_low"
"6","accuracy",1.153,TRUE,"very_low"
"6","accuracy",0.97,TRUE,"low"
"6","accuracy",0.609,TRUE,"High"
"6","accuracy",0.491,TRUE,"High"
"6","accuracy",0.765,TRUE,"nw_low"
"6","accuracy",0.646,TRUE,"nw_High"
"6","accuracy",0.56,TRUE,"very_low"
"6","accuracy",0.653,TRUE,"nw_low"
"6","accuracy",1.039,TRUE,"very_low"
"6","accuracy",0.858,TRUE,"High"
"6","accuracy",0.896,TRUE,"very_low"
"6","accuracy",0.566,TRUE,"High"
"6","accuracy",0.51,TRUE,"High"
"6","accuracy",0.553,TRUE,"nw_low"
"6","accuracy",0.678,TRUE,"nw_High"
"6","accuracy",1.164,TRUE,"very_low"
"6","accuracy",0.709,TRUE,"low"
"6","accuracy",0.572,TRUE,"low"
"6","accuracy",0.839,FALSE,"nw_low"
"6","accuracy",0.761,TRUE,"nw_very_low"
"6","accuracy",0.579,TRUE,"High"
"6","accuracy",0.671,TRUE,"nw_very_low"
"6","accuracy",0.635,TRUE,"nw_very_low"
"6","accuracy",1.847,FALSE,"very_low"
"6","accuracy",0.936,TRUE,"nw_High"
"6","accuracy",0.553,TRUE,"nw_High"
"6","accuracy",0.535,TRUE,"nw_low"
"6","accuracy",0.715,TRUE,"very_low"
"6","accuracy",1.151,TRUE,"very_low"
"6","accuracy",0.522,TRUE,"very_low"
"6","accuracy",0.939,TRUE,"nw_low"
"6","accuracy",0.486,TRUE,"High"
"6","accuracy",0.59,TRUE,"nw_very_low"
"6","accuracy",0.492,TRUE,"High"
"6","accuracy",0.553,TRUE,"nw_High"
"6","accuracy",0.584,TRUE,"nw_High"
"6","accuracy",0.498,TRUE,"High"
"6","accuracy",0.64,TRUE,"nw_very_low"
"6","accuracy",0.566,TRUE,"low"
"6","accuracy",0.571,TRUE,"nw_low"
"6","accuracy",0.517,TRUE,"very_low"
"6","accuracy",0.665,TRUE,"nw_High"
"6","accuracy",0.814,TRUE,"nw_High"
"6","accuracy",0.516,TRUE,"nw_very_low"
"6","accuracy",0.622,TRUE,"nw_High"
"6","accuracy",0.902,FALSE,"very_low"
"6","accuracy",0.581,TRUE,"low"
"6","accuracy",0.646,TRUE,"low"
"6","accuracy",1.25,TRUE,"nw_low"
"6","accuracy",0.541,TRUE,"High"
"6","accuracy",0.622,TRUE,"very_low"
"6","accuracy",0.783,TRUE,"low"
"6","accuracy",0.59,TRUE,"nw_low"
"6","accuracy",0.554,TRUE,"very_low"
"6","accuracy",0.553,TRUE,"low"
"6","accuracy",0.696,TRUE,"nw_very_low"
"6","accuracy",0.628,TRUE,"nw_very_low"
"6","accuracy",0.578,TRUE,"low"
"6","accuracy",0.591,TRUE,"High"
"6","accuracy",0.51,TRUE,"nw_High"
"6","accuracy",0.584,TRUE,"nw_low"
"6","accuracy",0.622,TRUE,"nw_low"
"6","accuracy",0.653,TRUE,"nw_very_low"
"6","accuracy",0.591,TRUE,"very_low"
"6","accuracy",0.559,TRUE,"nw_very_low"
"6","accuracy",0.728,FALSE,"nw_High"
"6","accuracy",0.649,TRUE,"High"
"6","accuracy",0.534,TRUE,"low"
"6","accuracy",0.609,TRUE,"nw_low"
"6","accuracy",0.491,TRUE,"High"
"6","accuracy",0.572,TRUE,"nw_High"
"6","accuracy",0.902,TRUE,"low"
"6","accuracy",0.696,FALSE,"very_low"
"6","accuracy",0.762,TRUE,"nw_low"
"6","accuracy",0.852,TRUE,"nw_High"
"6","accuracy",0.628,TRUE,"nw_very_low"
"6","accuracy",0.565,TRUE,"nw_very_low"
"6","accuracy",0.691,TRUE,"nw_High"
"6","accuracy",0.573,TRUE,"low"
"6","accuracy",0.621,TRUE,"nw_very_low"
"6","accuracy",0.554,TRUE,"High"
"6","accuracy",0.621,TRUE,"High"
"6","accuracy",0.522,TRUE,"low"
"6","accuracy",0.771,FALSE,"low"
"6","accuracy",0.699,TRUE,"nw_very_low"
"6","accuracy",0.64,TRUE,"nw_low"
"6","accuracy",0.609,TRUE,"nw_low"
"6","accuracy",0.511,TRUE,"low"
"6","accuracy",0.876,TRUE,"low"
"6","accuracy",0.784,TRUE,"very_low"
"6","accuracy",0.639,TRUE,"nw_High"
"6","accuracy",0.604,TRUE,"nw_very_low"
"6","accuracy",0.542,TRUE,"nw_very_low"
"6","accuracy",0.567,TRUE,"High"
"6","accuracy",0.571,TRUE,"nw_low"
"6","accuracy",0.535,TRUE,"nw_High"
"6","speed",0.624,TRUE,"low"
"6","speed",0.485,TRUE,"low"
"6","speed",0.453,TRUE,"nw_very_low"
"6","speed",0.41,TRUE,"nw_low"
"6","speed",0.379,TRUE,"nw_very_low"
"6","speed",0.528,TRUE,"nw_High"
"6","speed",0.416,TRUE,"nw_low"
"6","speed",0.535,FALSE,"nw_High"
"6","speed",0.653,TRUE,"low"
"6","speed",0.529,TRUE,"High"
"6","speed",0.565,TRUE,"very_low"
"6","speed",0.715,TRUE,"low"
"6","speed",0.492,TRUE,"very_low"
"6","speed",0.503,TRUE,"nw_very_low"
"6","speed",0.41,FALSE,"very_low"
"6","speed",0.566,TRUE,"low"
"6","speed",0.491,TRUE,"nw_low"
"6","speed",0.423,TRUE,"low"
"6","speed",0.541,TRUE,"nw_low"
"6","speed",0.547,TRUE,"nw_very_low"
"6","speed",0.622,TRUE,"High"
"6","speed",0.465,TRUE,"nw_High"
"6","speed",0.486,TRUE,"low"
"6","speed",0.428,TRUE,"High"
"6","speed",0.417,FALSE,"nw_High"
"6","speed",0.447,TRUE,"nw_High"
"6","speed",0.411,TRUE,"High"
"6","speed",0.553,TRUE,"very_low"
"6","speed",0.516,TRUE,"High"
"6","speed",0.503,TRUE,"nw_High"
"6","speed",0.497,FALSE,"High"
"6","speed",0.672,TRUE,"nw_low"
"6","speed",0.529,TRUE,"very_low"
"6","speed",0.497,TRUE,"High"
"6","speed",0.521,TRUE,"nw_low"
"6","speed",0.442,TRUE,"High"
"6","speed",0.466,TRUE,"very_low"
"6","speed",0.422,TRUE,"nw_very_low"
"6","speed",0.659,TRUE,"very_low"
"6","speed",0.422,TRUE,"High"
"6","speed",0.603,TRUE,"nw_low"
"6","speed",0.746,TRUE,"very_low"
"6","speed",0.796,TRUE,"nw_very_low"
"6","speed",0.624,TRUE,"very_low"
"6","speed",0.503,TRUE,"very_low"
"6","speed",0.422,TRUE,"nw_High"
"6","speed",0.709,TRUE,"nw_low"
"6","speed",0.46,TRUE,"nw_High"
"6","speed",0.596,TRUE,"nw_very_low"
"6","speed",0.485,TRUE,"nw_High"
"6","speed",0.69,FALSE,"low"
"6","speed",0.678,TRUE,"nw_High"
"6","speed",0.479,TRUE,"low"
"6","speed",0.509,TRUE,"low"
"6","speed",0.634,TRUE,"nw_low"
"6","speed",0.516,TRUE,"low"
"6","speed",0.597,FALSE,"nw_low"
"6","speed",0.503,FALSE,"High"
"6","speed",0.517,TRUE,"low"
"6","speed",0.472,FALSE,"nw_very_low"
"6","speed",0.845,TRUE,"nw_very_low"
"6","speed",0.569,TRUE,"nw_low"
"6","speed",0.436,TRUE,"High"
"6","speed",0.465,TRUE,"nw_low"
"6","speed",0.423,TRUE,"nw_low"
"6","speed",0.784,TRUE,"nw_High"
"6","speed",0.506,TRUE,"low"
"6","speed",0.46,TRUE,"very_low"
"6","speed",0.441,TRUE,"low"
"6","speed",0.608,TRUE,"nw_High"
"6","speed",0.529,TRUE,"very_low"
"6","speed",0.491,TRUE,"High"
"6","speed",0.571,TRUE,"nw_High"
"6","speed",0.429,TRUE,"High"
"6","speed",0.504,TRUE,"very_low"
"6","speed",0.403,TRUE,"High"
"6","speed",0.385,TRUE,"High"
"6","speed",0.41,TRUE,"High"
"6","speed",0.466,TRUE,"nw_High"
"6","speed",0.504,FALSE,"nw_very_low"
"6","speed",0.546,TRUE,"nw_very_low"
"6","speed",0.473,TRUE,"nw_very_low"
"6","speed",0.69,TRUE,"very_low"
"6","speed",0.46,TRUE,"nw_very_low"
"6","speed",0.596,TRUE,"nw_low"
"6","speed",0.554,TRUE,"low"
"6","speed",0.478,TRUE,"nw_very_low"
"6","speed",0.566,TRUE,"nw_low"
"6","speed",0.821,TRUE,"nw_low"
"6","speed",0.693,TRUE,"low"
"6","speed",0.422,FALSE,"very_low"
"6","speed",0.621,TRUE,"nw_High"
"6","speed",0.554,TRUE,"nw_High"
"6","speed",0.448,FALSE,"very_low"
"6","speed",0.454,FALSE,"nw_very_low"
"6","speed",0.472,TRUE,"nw_very_low"
"6","accuracy",0.673,TRUE,"very_low"
"6","accuracy",0.559,TRUE,"nw_High"
"6","accuracy",0.728,TRUE,"nw_low"
"6","accuracy",0.852,TRUE,"nw_High"
"6","accuracy",0.578,TRUE,"nw_low"
"6","accuracy",0.584,TRUE,"nw_very_low"
"6","accuracy",0.629,TRUE,"low"
"6","accuracy",0.522,TRUE,"nw_very_low"
"6","accuracy",0.592,TRUE,"very_low"
"6","accuracy",0.746,TRUE,"low"
"6","accuracy",0.677,TRUE,"low"
"6","accuracy",0.479,TRUE,"High"
"6","accuracy",0.516,TRUE,"very_low"
"6","accuracy",0.572,TRUE,"very_low"
"6","accuracy",0.771,TRUE,"very_low"
"6","accuracy",0.51,TRUE,"low"
"6","accuracy",0.546,TRUE,"nw_High"
"6","accuracy",0.684,TRUE,"nw_low"
"6","accuracy",0.603,TRUE,"nw_High"
"6","accuracy",0.56,TRUE,"High"
"6","accuracy",0.653,TRUE,"very_low"
"6","accuracy",0.684,TRUE,"very_low"
"6","accuracy",0.459,TRUE,"High"
"6","accuracy",0.566,TRUE,"nw_High"
"6","accuracy",0.424,TRUE,"High"
"6","accuracy",0.497,TRUE,"nw_High"
"6","accuracy",0.766,TRUE,"low"
"6","accuracy",0.484,TRUE,"High"
"6","accuracy",1.039,TRUE,"nw_very_low"
"6","accuracy",1.108,FALSE,"very_low"
"6","accuracy",0.723,TRUE,"nw_low"
"6","accuracy",0.715,TRUE,"nw_low"
"6","accuracy",0.734,TRUE,"nw_very_low"
"6","accuracy",0.765,TRUE,"nw_High"
"6","accuracy",0.728,TRUE,"nw_low"
"6","accuracy",0.859,FALSE,"very_low"
"6","accuracy",0.681,TRUE,"low"
"6","accuracy",0.572,TRUE,"low"
"6","accuracy",0.479,TRUE,"low"
"6","accuracy",0.889,TRUE,"nw_low"
"6","accuracy",0.79,TRUE,"very_low"
"6","accuracy",0.64,TRUE,"nw_High"
"6","accuracy",0.641,TRUE,"nw_High"
"6","accuracy",0.541,TRUE,"low"
"6","accuracy",0.584,TRUE,"nw_low"
"6","accuracy",0.659,TRUE,"nw_low"
"6","accuracy",0.441,TRUE,"nw_very_low"
"6","accuracy",0.485,TRUE,"nw_High"
"6","accuracy",0.46,TRUE,"nw_low"
"6","accuracy",0.523,TRUE,"low"
"6","accuracy",0.522,TRUE,"nw_very_low"
"6","accuracy",0.529,TRUE,"nw_very_low"
"6","accuracy",1.181,FALSE,"low"
"6","accuracy",0.581,TRUE,"nw_low"
"6","accuracy",0.572,TRUE,"High"
"6","accuracy",0.385,TRUE,"nw_very_low"
"6","accuracy",0.435,TRUE,"High"
"6","accuracy",0.547,TRUE,"very_low"
"6","accuracy",0.572,TRUE,"High"
"6","accuracy",0.652,TRUE,"nw_High"
"6","accuracy",0.796,TRUE,"very_low"
"6","accuracy",0.441,TRUE,"nw_High"
"6","accuracy",0.535,TRUE,"nw_very_low"
"6","accuracy",0.672,TRUE,"very_low"
"6","accuracy",0.491,TRUE,"High"
"6","accuracy",0.633,TRUE,"nw_High"
"6","accuracy",0.392,TRUE,"High"
"6","accuracy",0.503,TRUE,"nw_very_low"
"6","accuracy",0.492,TRUE,"very_low"
"6","accuracy",0.69,TRUE,"nw_very_low"
"6","accuracy",0.529,TRUE,"High"
"6","accuracy",0.584,TRUE,"nw_very_low"
"6","accuracy",0.479,TRUE,"low"
"6","accuracy",0.509,TRUE,"nw_very_low"
"6","accuracy",0.442,TRUE,"nw_low"
"6","accuracy",0.479,TRUE,"nw_very_low"
"6","accuracy",0.567,TRUE,"High"
"6","accuracy",0.734,TRUE,"low"
"6","accuracy",0.491,TRUE,"nw_High"
"6","accuracy",0.466,TRUE,"nw_low"
"6","accuracy",0.716,TRUE,"High"
"6","accuracy",0.509,TRUE,"nw_low"
"6","accuracy",0.404,TRUE,"High"
"6","accuracy",0.684,TRUE,"nw_low"
"6","accuracy",0.591,FALSE,"nw_High"
"6","accuracy",0.519,TRUE,"low"
"6","accuracy",0.516,TRUE,"very_low"
"6","accuracy",0.485,TRUE,"High"
"6","accuracy",0.504,TRUE,"low"
"6","accuracy",0.59,FALSE,"very_low"
"6","accuracy",0.568,TRUE,"nw_High"
"6","accuracy",0.472,FALSE,"nw_very_low"
"6","accuracy",0.818,TRUE,"low"
"6","accuracy",0.565,TRUE,"nw_low"
"6","accuracy",0.485,TRUE,"High"
"6","accuracy",0.858,FALSE,"nw_very_low"
"6","speed",0.865,TRUE,"nw_very_low"
"6","speed",0.556,TRUE,"low"
"6","speed",0.521,TRUE,"nw_High"
"6","speed",0.572,FALSE,"very_low"
"6","speed",0.566,FALSE,"very_low"
"6","speed",0.553,FALSE,"nw_very_low"
"6","speed",0.528,TRUE,"nw_very_low"
"6","speed",0.51,FALSE,"very_low"
"6","speed",0.553,TRUE,"nw_low"
"6","speed",0.567,TRUE,"very_low"
"6","speed",0.727,FALSE,"very_low"
"6","speed",0.597,TRUE,"High"
"6","speed",0.559,TRUE,"low"
"6","speed",0.478,TRUE,"nw_low"
"6","speed",0.422,TRUE,"nw_High"
"6","speed",0.492,TRUE,"High"
"6","speed",0.347,TRUE,"nw_very_low"
"6","speed",0.454,TRUE,"low"
"6","speed",0.628,TRUE,"low"
"6","speed",0.41,TRUE,"low"
"6","speed",0.641,TRUE,"low"
"6","speed",0.429,TRUE,"High"
"6","speed",0.56,FALSE,"nw_low"
"6","speed",0.503,TRUE,"low"
"6","speed",0.44,TRUE,"nw_low"
"6","speed",0.498,TRUE,"nw_High"
"6","speed",0.529,FALSE,"nw_High"
"6","speed",0.49,TRUE,"very_low"
"6","speed",0.466,TRUE,"nw_very_low"
"6","speed",0.46,TRUE,"very_low"
"6","speed",0.484,TRUE,"nw_very_low"
"6","speed",0.565,TRUE,"nw_low"
"6","speed",0.653,TRUE,"very_low"
"6","speed",0.453,TRUE,"nw_very_low"
"6","speed",0.417,TRUE,"very_low"
"6","speed",0.459,TRUE,"nw_very_low"
"6","speed",0.46,TRUE,"nw_very_low"
"6","speed",0.504,FALSE,"very_low"
"6","speed",0.441,TRUE,"nw_low"
"6","speed",0.472,TRUE,"nw_low"
"6","speed",0.585,TRUE,"nw_High"
"6","speed",0.436,TRUE,"High"
"6","speed",0.504,FALSE,"nw_High"
"6","speed",0.422,TRUE,"High"
"6","speed",0.484,TRUE,"nw_very_low"
"6","speed",0.498,TRUE,"nw_very_low"
"6","speed",0.411,TRUE,"nw_low"
"6","speed",0.416,FALSE,"High"
"6","speed",0.412,FALSE,"High"
"6","speed",0.355,TRUE,"very_low"
"6","speed",0.802,TRUE,"low"
"6","speed",0.444,TRUE,"High"
"6","speed",0.447,FALSE,"low"
"6","speed",0.727,FALSE,"very_low"
"6","speed",0.796,FALSE,"nw_High"
"6","speed",0.482,TRUE,"High"
"6","speed",0.473,TRUE,"low"
"6","speed",0.465,TRUE,"nw_very_low"
"6","speed",0.411,TRUE,"low"
"6","speed",0.397,TRUE,"nw_very_low"
"6","speed",0.417,TRUE,"High"
"6","speed",0.36,TRUE,"High"
"6","speed",0.734,FALSE,"nw_High"
"6","speed",0.341,TRUE,"low"
"6","speed",0.479,TRUE,"very_low"
"6","speed",0.714,TRUE,"nw_High"
"6","speed",0.392,FALSE,"very_low"
"6","speed",0.373,TRUE,"very_low"
"6","speed",0.447,TRUE,"nw_low"
"6","speed",0.609,TRUE,"nw_High"
"6","speed",0.547,TRUE,"nw_low"
"6","speed",0.535,FALSE,"nw_low"
"6","speed",0.466,TRUE,"High"
"6","speed",0.459,TRUE,"low"
"6","speed",0.677,TRUE,"nw_High"
"6","speed",0.423,TRUE,"High"
"6","speed",0.547,TRUE,"High"
"6","speed",0.649,FALSE,"nw_High"
"6","speed",0.553,TRUE,"nw_low"
"6","speed",0.74,TRUE,"nw_High"
"6","speed",0.542,TRUE,"low"
"6","speed",0.372,TRUE,"nw_High"
"6","speed",0.64,TRUE,"nw_very_low"
"6","speed",0.497,TRUE,"nw_very_low"
"6","speed",0.535,TRUE,"very_low"
"6","speed",0.366,TRUE,"nw_low"
"6","speed",0.447,TRUE,"low"
"6","speed",0.584,TRUE,"nw_High"
"6","speed",0.883,TRUE,"nw_low"
"6","speed",0.388,FALSE,"low"
"6","speed",0.684,TRUE,"nw_low"
"6","speed",0.566,TRUE,"nw_low"
"6","speed",0.746,TRUE,"High"
"6","speed",0.386,TRUE,"High"
"6","speed",0.471,TRUE,"nw_very_low"
"6","speed",0.498,TRUE,"nw_High"
"6","accuracy",0.835,TRUE,"High"
"6","accuracy",0.677,TRUE,"nw_High"
"6","accuracy",0.479,TRUE,"High"
"6","accuracy",0.87,TRUE,"nw_very_low"
"6","accuracy",0.504,TRUE,"nw_High"
"6","accuracy",0.46,TRUE,"nw_very_low"
"6","accuracy",0.653,TRUE,"nw_very_low"
"6","accuracy",0.479,TRUE,"nw_low"
"6","accuracy",0.51,TRUE,"low"
"6","accuracy",0.498,TRUE,"High"
"6","accuracy",0.535,TRUE,"nw_low"
"6","accuracy",0.504,TRUE,"very_low"
"6","accuracy",0.465,TRUE,"nw_very_low"
"6","accuracy",0.503,TRUE,"nw_very_low"
"6","accuracy",0.467,TRUE,"low"
"6","accuracy",0.553,TRUE,"High"
"6","accuracy",0.478,TRUE,"nw_High"
"6","accuracy",0.423,TRUE,"High"
"6","accuracy",0.472,TRUE,"nw_very_low"
"6","accuracy",0.448,TRUE,"High"
"6","accuracy",0.466,TRUE,"nw_low"
"6","accuracy",0.479,TRUE,"nw_low"
"6","accuracy",0.697,TRUE,"nw_low"
"6","accuracy",0.479,TRUE,"nw_very_low"
"6","accuracy",0.473,TRUE,"low"
"6","accuracy",0.596,TRUE,"nw_low"
"6","accuracy",0.89,TRUE,"very_low"
"6","accuracy",0.484,FALSE,"High"
"6","accuracy",0.674,TRUE,"nw_High"
"6","accuracy",0.722,TRUE,"nw_low"
"6","accuracy",0.523,TRUE,"High"
"6","accuracy",0.528,TRUE,"nw_High"
"6","accuracy",0.385,FALSE,"High"
"6","accuracy",0.643,TRUE,"nw_very_low"
"6","accuracy",0.672,TRUE,"nw_low"
"6","accuracy",0.728,TRUE,"very_low"
"6","accuracy",0.541,TRUE,"very_low"
"6","accuracy",0.69,TRUE,"nw_very_low"
"6","accuracy",0.367,TRUE,"High"
"6","accuracy",0.521,FALSE,"low"
"6","accuracy",0.768,FALSE,"very_low"
"6","accuracy",0.549,TRUE,"nw_very_low"
"6","accuracy",0.405,TRUE,"low"
